age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
52.0,3,128871.0,4.0,0,6,1,4,0,0.0,0.0,64.0,38,0
31.0,0,386331.0,9.0,2,0,0,2,1,0.0,0.0,50.0,38,0
53.0,3,117814.0,10.0,0,0,4,4,0,0.0,0.0,38.0,38,0
43.0,3,220609.0,10.0,0,12,1,4,0,0.0,0.0,50.0,38,0
43.0,1,117022.0,9.0,3,4,4,2,1,0.0,0.0,40.0,38,0
50.0,4,176751.0,14.0,0,3,1,4,1,0.0,0.0,80.0,38,1
68.0,8,76371.0,9.0,2,14,0,4,1,0.0,0.0,35.0,38,0
37.0,3,80410.0,7.0,2,7,0,4,1,0.0,0.0,40.0,38,0
26.0,3,127202.0,9.0,0,6,1,4,1,0.0,0.0,40.0,38,0
22.0,3,121471.0,7.0,4,11,1,4,0,0.0,0.0,40.0,38,0
22.0,3,219086.0,10.0,2,11,0,4,1,0.0,0.0,55.0,38,0
59.0,3,271571.0,10.0,2,2,0,4,1,15024.0,0.0,50.0,38,1
30.0,3,241583.0,10.0,2,6,0,4,1,0.0,0.0,40.0,38,0
24.0,3,374253.0,9.0,5,7,1,4,0,0.0,0.0,55.0,38,0
30.0,3,214993.0,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
50.0,1,199995.0,13.0,0,10,1,4,1,0.0,0.0,40.0,38,1
38.0,3,450924.0,8.0,2,7,0,4,1,3942.0,0.0,40.0,38,0
29.0,3,120359.0,9.0,2,0,0,4,1,0.0,0.0,40.0,38,0
76.0,3,93125.0,9.0,2,11,0,4,1,1424.0,0.0,24.0,38,0
21.0,3,187513.0,11.0,4,2,4,4,1,0.0,0.0,40.0,38,0
65.0,3,243569.0,10.0,6,7,4,4,0,0.0,0.0,24.0,38,0
43.0,3,295510.0,9.0,2,3,0,4,1,0.0,0.0,45.0,38,1
29.0,3,29732.0,13.0,2,9,5,4,0,0.0,0.0,24.0,38,0
32.0,3,211743.0,13.0,4,11,1,4,1,0.0,0.0,45.0,38,0
37.0,3,251396.0,12.0,2,3,0,4,1,0.0,0.0,65.0,38,1
64.0,3,477697.0,9.0,2,3,0,4,1,0.0,0.0,16.0,38,0
49.0,3,151584.0,10.0,2,2,0,4,1,0.0,0.0,40.0,38,1
44.0,3,193882.0,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1
68.0,8,117542.0,9.0,2,14,0,4,1,1409.0,0.0,15.0,38,0
34.0,3,242460.0,13.0,2,3,0,4,1,7688.0,0.0,40.0,38,1
35.0,3,411395.0,10.0,2,3,0,4,1,0.0,0.0,36.0,38,0
53.0,3,191025.0,10.0,0,0,1,4,0,0.0,0.0,43.0,38,0
24.0,3,154571.0,11.0,4,11,4,1,1,0.0,0.0,50.0,34,0
31.0,3,208657.0,10.0,0,0,4,4,0,0.0,0.0,40.0,38,0
25.0,3,29599.0,10.0,2,13,0,4,1,0.0,0.0,38.0,38,0
36.0,3,423711.0,9.0,2,6,0,4,1,0.0,0.0,45.0,38,0
29.0,3,122000.0,10.0,4,11,1,4,1,0.0,0.0,60.0,38,0
37.0,3,148581.0,9.0,2,13,0,4,1,0.0,0.0,50.0,38,1
42.0,5,222978.0,16.0,4,9,1,4,0,0.0,0.0,45.0,38,0
30.0,3,149118.0,9.0,0,2,1,4,0,0.0,0.0,40.0,38,0
32.0,4,218407.0,10.0,4,3,1,4,1,0.0,0.0,70.0,4,0
47.0,5,112200.0,13.0,4,3,1,2,1,10520.0,0.0,45.0,38,1
44.0,3,85604.0,9.0,0,2,1,4,1,0.0,0.0,40.0,38,1
19.0,3,111232.0,9.0,4,11,3,4,1,0.0,0.0,40.0,38,0
22.0,3,99199.0,9.0,2,3,0,4,1,0.0,0.0,48.0,38,0
51.0,3,199995.0,5.0,2,2,0,4,1,0.0,0.0,50.0,38,1
69.0,3,122850.0,9.0,2,2,0,4,1,0.0,0.0,16.0,38,0
73.0,8,90557.0,7.0,2,14,0,4,1,0.0,0.0,8.0,38,0
18.0,8,271935.0,7.0,4,14,2,4,0,0.0,0.0,20.0,38,0
33.0,5,361497.0,9.0,4,9,1,4,1,0.0,0.0,40.0,38,0
22.0,1,399020.0,10.0,4,0,1,4,0,0.0,0.0,55.0,38,0
33.0,3,345277.0,13.0,4,12,1,4,0,0.0,0.0,45.0,38,1
20.0,0,55233.0,10.0,4,0,2,4,0,0.0,0.0,40.0,38,0
28.0,5,200515.0,10.0,2,2,0,4,1,0.0,0.0,40.0,38,0
25.0,3,188119.0,9.0,4,5,1,4,0,0.0,0.0,40.0,38,0
27.0,3,176683.0,9.0,4,7,1,4,1,0.0,0.0,48.0,38,0
22.0,3,309178.0,9.0,4,13,3,4,1,0.0,0.0,40.0,38,0
67.0,5,40021.0,9.0,2,4,0,4,1,0.0,0.0,35.0,38,0
31.0,4,49923.0,9.0,2,3,0,4,1,0.0,0.0,40.0,38,0
36.0,8,36635.0,10.0,4,14,4,4,0,0.0,0.0,25.0,38,0
43.0,0,325706.0,15.0,2,9,0,1,1,0.0,0.0,50.0,18,1
33.0,3,124407.0,13.0,4,9,1,4,0,0.0,0.0,40.0,38,0
37.0,5,301568.0,9.0,2,9,5,4,0,0.0,0.0,35.0,38,1
27.0,3,339956.0,9.0,2,13,0,2,1,0.0,0.0,60.0,38,0
36.0,3,176335.0,10.0,4,13,1,4,1,0.0,0.0,40.0,38,0
33.0,3,198452.0,12.0,0,11,1,4,0,0.0,0.0,45.0,38,0
63.0,3,213945.0,13.0,2,11,0,4,1,15024.0,0.0,40.0,19,1
48.0,3,171807.0,13.0,0,7,4,4,0,0.0,0.0,56.0,38,1
25.0,3,362826.0,9.0,4,5,2,4,1,0.0,0.0,45.0,38,0
41.0,5,344329.0,9.0,2,7,0,4,1,0.0,0.0,10.0,38,0
26.0,3,137678.0,9.0,4,7,1,4,1,0.0,0.0,40.0,38,0
23.0,3,175424.0,10.0,4,0,3,2,0,0.0,0.0,40.0,38,0
33.0,6,73296.0,9.0,4,7,4,2,0,1831.0,0.0,40.0,38,0
30.0,6,137613.0,14.0,2,9,0,1,1,0.0,0.0,17.0,35,0
67.0,5,354405.0,9.0,6,7,1,4,0,0.0,0.0,20.0,38,0
32.0,3,130057.0,9.0,2,11,0,4,1,0.0,0.0,55.0,38,1
48.0,5,362883.0,9.0,0,2,1,4,1,0.0,0.0,60.0,38,1
51.0,3,49017.0,9.0,6,7,1,4,0,0.0,0.0,24.0,38,0
39.0,3,149943.0,14.0,4,11,1,1,1,0.0,0.0,40.0,2,0
40.0,4,99185.0,13.0,2,9,0,4,1,0.0,0.0,60.0,38,0
40.0,3,294708.0,9.0,2,13,0,2,1,0.0,0.0,40.0,38,1
19.0,3,228238.0,9.0,4,6,2,4,1,0.0,0.0,40.0,25,0
28.0,3,156819.0,9.0,0,5,4,4,0,0.0,0.0,36.0,38,0
47.0,3,332727.0,13.0,2,9,0,4,1,0.0,0.0,60.0,38,1
20.0,3,289944.0,10.0,4,9,1,4,0,0.0,0.0,20.0,38,0
41.0,3,116103.0,9.0,6,3,2,4,1,914.0,0.0,40.0,38,0
29.0,3,24153.0,10.0,2,7,5,0,0,0.0,0.0,40.0,38,0
40.0,3,273425.0,13.0,2,3,0,4,1,0.0,0.0,50.0,38,1
61.0,3,231183.0,9.0,6,3,1,4,0,0.0,0.0,40.0,38,0
25.0,3,313930.0,7.0,4,2,1,4,1,0.0,0.0,40.0,25,0
26.0,3,114483.0,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
43.0,3,162108.0,13.0,4,0,1,4,0,0.0,0.0,40.0,38,0
17.0,3,168807.0,4.0,4,2,1,4,1,0.0,0.0,45.0,38,0
43.0,1,143828.0,14.0,0,9,4,2,0,9562.0,0.0,40.0,38,1
73.0,3,242769.0,9.0,2,6,0,4,1,3471.0,0.0,40.0,8,0
46.0,1,111558.0,10.0,0,6,3,4,0,0.0,0.0,40.0,38,0
19.0,3,69770.0,10.0,4,7,3,4,1,0.0,0.0,20.0,38,0
37.0,3,291981.0,9.0,0,6,1,4,1,0.0,0.0,40.0,38,0
26.0,3,102460.0,10.0,2,0,0,4,1,0.0,0.0,40.0,38,0
47.0,3,151584.0,9.0,0,11,3,4,1,0.0,1876.0,40.0,38,0
47.0,1,287320.0,14.0,4,9,1,4,1,0.0,0.0,40.0,38,0
29.0,3,115677.0,13.0,4,9,1,4,1,0.0,0.0,40.0,38,0
29.0,3,239632.0,9.0,4,0,1,4,0,0.0,0.0,40.0,38,0
33.0,3,409172.0,13.0,2,3,3,4,1,0.0,0.0,55.0,38,0
20.0,3,186849.0,9.0,4,13,2,4,1,0.0,0.0,40.0,38,0
28.0,3,118861.0,6.0,2,2,5,3,0,0.0,0.0,48.0,12,0
26.0,3,142689.0,13.0,4,9,1,4,1,0.0,0.0,45.0,41,0
41.0,6,170924.0,14.0,2,9,0,4,1,0.0,0.0,40.0,38,0
67.0,8,274451.0,4.0,2,14,0,4,1,0.0,0.0,40.0,38,0
43.0,3,153489.0,13.0,2,11,0,4,1,0.0,0.0,50.0,38,0
35.0,3,186489.0,5.0,2,5,0,4,1,0.0,0.0,46.0,38,0
18.0,3,192409.0,8.0,4,7,3,4,0,0.0,0.0,25.0,38,0
55.0,6,337599.0,10.0,0,0,1,4,1,0.0,0.0,40.0,38,0
44.0,3,195545.0,9.0,0,6,3,2,0,0.0,0.0,40.0,38,0
64.0,3,61892.0,9.0,6,8,1,4,0,0.0,0.0,15.0,38,0
34.0,5,175697.0,11.0,2,2,0,4,1,0.0,0.0,75.0,38,0
38.0,3,80303.0,10.0,2,11,0,4,1,0.0,0.0,60.0,38,1
25.0,3,419658.0,9.0,4,7,3,4,0,0.0,0.0,8.0,38,0
21.0,3,319163.0,10.0,4,13,3,2,1,0.0,0.0,40.0,38,0
37.0,3,126743.0,2.0,2,7,0,4,1,0.0,0.0,53.0,25,0
39.0,3,301568.0,10.0,0,11,4,4,0,0.0,0.0,40.0,38,0
34.0,3,120461.0,10.0,0,0,1,4,0,0.0,0.0,50.0,38,0
23.0,3,268145.0,13.0,4,3,1,4,0,0.0,0.0,45.0,38,0
54.0,3,257337.0,10.0,2,2,0,4,1,0.0,0.0,40.0,38,1
49.0,4,213354.0,14.0,5,3,1,4,1,0.0,0.0,70.0,38,1
25.0,3,303431.0,9.0,2,0,5,4,0,0.0,0.0,40.0,38,0
51.0,3,124963.0,12.0,2,11,0,4,1,0.0,0.0,50.0,38,0
29.0,3,158218.0,9.0,4,4,4,4,1,0.0,0.0,35.0,38,0
27.0,6,553473.0,13.0,2,10,5,2,0,0.0,0.0,48.0,38,0
53.0,3,46155.0,9.0,2,8,2,4,0,0.0,0.0,40.0,38,0
68.0,3,138714.0,13.0,2,9,0,4,1,0.0,0.0,55.0,38,1
56.0,3,231781.0,9.0,2,11,0,4,1,0.0,0.0,40.0,38,1
30.0,3,496414.0,16.0,4,9,1,4,1,0.0,0.0,40.0,41,0
24.0,3,19410.0,9.0,0,11,4,0,0,0.0,0.0,48.0,38,0
70.0,8,28471.0,5.0,6,14,4,4,0,0.0,0.0,25.0,38,0
24.0,3,185821.0,10.0,4,11,3,4,0,0.0,0.0,40.0,38,0
74.0,8,272667.0,12.0,6,14,1,4,0,0.0,0.0,20.0,38,0
23.0,8,194031.0,10.0,4,14,1,4,0,0.0,0.0,25.0,38,0
41.0,1,144995.0,14.0,2,3,0,4,1,0.0,0.0,55.0,38,0
45.0,3,162494.0,9.0,4,11,3,4,0,0.0,0.0,19.0,38,0
35.0,3,171968.0,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
21.0,3,232569.0,9.0,4,5,1,4,1,0.0,0.0,40.0,38,0
45.0,3,161819.0,7.0,5,0,4,2,0,0.0,0.0,25.0,38,0
18.0,3,123343.0,7.0,4,11,1,4,0,0.0,0.0,30.0,38,0
49.0,3,105449.0,13.0,4,8,1,4,1,0.0,0.0,25.0,38,0
49.0,3,181717.0,11.0,5,9,3,4,0,0.0,0.0,36.0,38,0
45.0,1,102359.0,13.0,2,9,0,4,1,0.0,0.0,37.0,38,0
27.0,3,72887.0,9.0,4,5,2,1,1,0.0,0.0,40.0,38,0
28.0,3,154571.0,10.0,2,3,0,1,1,0.0,0.0,40.0,29,0
35.0,3,255191.0,13.0,2,9,0,4,1,0.0,0.0,45.0,38,1
33.0,3,174789.0,10.0,4,6,1,4,1,0.0,0.0,40.0,38,0
35.0,3,110402.0,7.0,2,11,0,4,1,0.0,0.0,35.0,38,0
19.0,3,208513.0,9.0,4,2,2,4,1,0.0,0.0,40.0,38,0
33.0,3,121904.0,10.0,4,7,1,4,0,0.0,0.0,28.0,38,0
28.0,3,34335.0,9.0,0,11,1,0,1,14084.0,0.0,40.0,38,1
49.0,3,59380.0,10.0,3,0,1,4,0,0.0,0.0,40.0,38,0
61.0,8,135285.0,9.0,2,14,0,4,1,0.0,2603.0,32.0,38,0
39.0,4,126675.0,10.0,2,9,0,4,1,0.0,0.0,25.0,38,0
22.0,3,217363.0,9.0,5,0,4,4,0,0.0,0.0,40.0,38,0
42.0,3,91836.0,6.0,2,2,0,4,1,0.0,0.0,40.0,38,0
22.0,3,184813.0,10.0,4,0,3,4,1,0.0,0.0,40.0,38,0
18.0,3,178142.0,9.0,4,2,3,4,1,0.0,0.0,40.0,38,0
49.0,1,102359.0,5.0,6,5,4,4,1,0.0,2231.0,40.0,38,1
33.0,4,281832.0,16.0,2,9,0,4,1,0.0,0.0,40.0,4,1
28.0,3,96226.0,9.0,2,2,0,4,1,0.0,0.0,45.0,38,0
42.0,3,195124.0,4.0,3,9,2,4,1,0.0,0.0,35.0,32,0
20.0,3,56322.0,10.0,4,7,3,4,1,2176.0,0.0,25.0,38,0
50.0,1,97449.0,10.0,2,10,0,4,1,0.0,0.0,48.0,38,0
32.0,3,339773.0,10.0,2,3,0,4,1,0.0,0.0,40.0,38,1
31.0,0,210926.0,9.0,5,5,4,4,0,0.0,0.0,40.0,38,0
29.0,3,199499.0,11.0,4,7,1,2,1,0.0,0.0,40.0,38,0
46.0,0,190729.0,10.0,2,7,0,4,1,0.0,0.0,40.0,38,0
32.0,4,191385.0,16.0,4,9,1,4,1,0.0,0.0,77.0,38,0
61.0,3,193479.0,9.0,6,0,4,4,0,0.0,0.0,24.0,38,0
43.0,5,225165.0,7.0,2,2,0,4,1,0.0,0.0,55.0,38,0
35.0,3,346766.0,9.0,4,5,1,4,0,0.0,0.0,40.0,38,0
39.0,6,152307.0,13.0,2,9,0,4,1,0.0,0.0,40.0,38,0
18.0,8,79990.0,7.0,4,14,3,4,1,0.0,0.0,35.0,38,0
42.0,5,170649.0,10.0,2,4,0,4,1,0.0,0.0,60.0,38,0
23.0,3,197207.0,13.0,4,9,1,4,0,0.0,0.0,40.0,38,0
32.0,3,229732.0,13.0,2,11,0,4,1,0.0,0.0,45.0,38,0
52.0,3,204402.0,9.0,2,13,0,4,1,0.0,0.0,85.0,38,1
36.0,3,181065.0,12.0,2,12,0,4,1,0.0,0.0,40.0,38,1
38.0,3,179579.0,10.0,2,9,0,4,1,0.0,0.0,50.0,41,1
50.0,3,237729.0,9.0,6,11,1,4,0,0.0,2444.0,72.0,38,1
23.0,8,164574.0,12.0,4,14,3,4,1,0.0,0.0,40.0,38,0
71.0,3,179574.0,15.0,2,9,0,4,1,0.0,0.0,12.0,38,1
27.0,3,191782.0,9.0,4,7,2,2,0,0.0,0.0,30.0,38,0
56.0,3,146660.0,9.0,2,2,0,4,1,0.0,0.0,60.0,38,0
28.0,5,115945.0,10.0,4,9,4,4,1,0.0,0.0,40.0,38,0
45.0,3,210875.0,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
28.0,3,137898.0,9.0,2,6,5,4,0,0.0,0.0,40.0,38,0
28.0,1,216965.0,10.0,2,10,0,4,1,0.0,0.0,40.0,38,0
18.0,3,201554.0,10.0,4,6,1,4,0,0.0,0.0,15.0,38,0
62.0,3,57970.0,4.0,0,5,1,4,1,0.0,0.0,40.0,38,0
35.0,3,208378.0,8.0,5,6,4,4,0,0.0,0.0,40.0,38,0
39.0,3,61343.0,6.0,2,6,0,4,1,0.0,0.0,60.0,38,0
24.0,3,283872.0,10.0,4,0,1,2,1,0.0,0.0,20.0,38,0
58.0,3,225603.0,5.0,0,4,1,2,1,0.0,0.0,40.0,38,0
48.0,3,401333.0,9.0,0,11,1,4,1,0.0,0.0,40.0,38,0
57.0,3,278228.0,13.0,2,3,0,4,1,0.0,0.0,50.0,38,1
31.0,3,145377.0,13.0,2,11,0,4,1,0.0,0.0,60.0,38,0
25.0,3,120238.0,9.0,2,11,0,4,1,0.0,0.0,40.0,38,0
34.0,3,187215.0,13.0,2,9,5,4,0,15024.0,0.0,36.0,38,1
29.0,5,144063.0,4.0,2,4,0,4,1,0.0,0.0,72.0,38,0
38.0,3,238721.0,12.0,0,3,4,2,0,0.0,0.0,40.0,38,0
21.0,3,164920.0,10.0,4,7,3,4,0,0.0,0.0,40.0,38,0
34.0,5,152493.0,9.0,2,4,0,4,1,0.0,0.0,70.0,38,0
50.0,3,92968.0,13.0,4,11,4,4,0,0.0,0.0,32.0,38,0
50.0,3,136836.0,9.0,0,9,4,2,0,0.0,0.0,40.0,38,0
49.0,0,216453.0,11.0,0,3,4,2,0,0.0,0.0,45.0,38,0
30.0,3,349148.0,13.0,4,9,1,4,1,0.0,0.0,70.0,38,0
29.0,6,309620.0,14.0,2,9,0,1,1,0.0,0.0,20.0,35,0
22.0,6,347803.0,10.0,4,0,1,3,1,0.0,0.0,20.0,38,0
42.0,3,85995.0,9.0,2,13,0,4,1,0.0,0.0,50.0,38,0
19.0,8,167428.0,10.0,4,14,3,4,1,0.0,0.0,40.0,38,0
31.0,3,164569.0,10.0,0,7,4,4,0,0.0,0.0,48.0,38,0
42.0,5,308279.0,13.0,2,9,0,4,1,0.0,0.0,21.0,38,0
20.0,3,56322.0,10.0,4,7,3,4,1,0.0,0.0,20.0,38,0
51.0,8,203015.0,9.0,2,14,0,4,1,0.0,0.0,40.0,38,0
50.0,3,211654.0,6.0,2,2,0,4,1,0.0,0.0,40.0,38,1
27.0,4,120126.0,5.0,4,2,3,4,1,0.0,0.0,40.0,38,0
26.0,3,239043.0,7.0,4,7,1,4,1,0.0,0.0,40.0,38,0
61.0,8,179761.0,9.0,2,14,0,4,1,0.0,0.0,40.0,38,1
20.0,3,312017.0,10.0,4,10,3,4,1,0.0,0.0,40.0,10,0
51.0,3,257485.0,10.0,2,2,0,4,1,0.0,0.0,40.0,38,1
52.0,3,49243.0,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
33.0,3,229716.0,9.0,0,0,1,4,1,0.0,0.0,38.0,38,0
31.0,3,341672.0,13.0,2,0,0,1,1,0.0,0.0,60.0,18,0
24.0,3,32311.0,10.0,2,7,5,4,0,0.0,0.0,40.0,38,0
56.0,3,275236.0,13.0,2,6,0,4,1,0.0,0.0,40.0,38,0
19.0,8,400356.0,10.0,4,14,3,4,1,0.0,0.0,40.0,38,0
29.0,3,184596.0,7.0,2,2,0,4,1,3942.0,0.0,50.0,38,0
18.0,3,186909.0,9.0,4,11,2,4,0,1055.0,0.0,30.0,38,0
43.0,3,152420.0,10.0,2,6,0,2,1,0.0,0.0,50.0,38,0
43.0,6,261929.0,16.0,3,9,4,4,1,25236.0,0.0,64.0,38,1
21.0,3,235442.0,9.0,2,0,0,4,1,0.0,0.0,40.0,38,0
51.0,3,161691.0,9.0,2,0,5,4,0,0.0,0.0,40.0,38,0
20.0,8,173945.0,7.0,2,14,2,4,0,0.0,0.0,39.0,38,0
41.0,3,355918.0,10.0,2,13,0,4,1,0.0,0.0,65.0,38,1
45.0,6,198660.0,10.0,2,9,0,4,1,0.0,0.0,40.0,38,1
20.0,3,122649.0,9.0,4,7,1,4,0,0.0,0.0,30.0,38,0
28.0,3,421967.0,13.0,2,3,5,4,0,0.0,0.0,60.0,38,1
50.0,1,259377.0,14.0,2,9,5,4,0,15024.0,0.0,40.0,38,1
47.0,3,74305.0,13.0,0,2,1,4,1,0.0,0.0,40.0,38,0
80.0,5,34340.0,4.0,6,4,1,4,1,0.0,0.0,35.0,38,0
47.0,5,182752.0,9.0,2,0,5,4,0,0.0,0.0,35.0,19,0
19.0,8,48393.0,10.0,4,14,3,4,1,0.0,0.0,84.0,38,0
45.0,3,34248.0,9.0,2,11,0,4,1,0.0,0.0,50.0,38,0
17.0,3,186677.0,7.0,4,5,3,4,1,0.0,0.0,12.0,38,0
37.0,3,167851.0,9.0,2,2,0,4,1,0.0,0.0,50.0,38,0
27.0,3,146460.0,10.0,4,6,1,4,0,0.0,0.0,40.0,38,0
17.0,3,209650.0,8.0,4,7,3,4,1,0.0,0.0,16.0,38,0
18.0,5,132986.0,9.0,4,4,3,4,1,0.0,0.0,40.0,38,0
57.0,3,94429.0,9.0,2,5,0,4,1,0.0,0.0,40.0,38,0
26.0,3,252406.0,9.0,5,0,4,4,0,0.0,0.0,40.0,38,0
26.0,3,174592.0,14.0,4,3,3,4,0,0.0,0.0,40.0,38,0
36.0,5,151322.0,13.0,2,9,0,4,1,0.0,0.0,45.0,38,1
51.0,3,37237.0,9.0,2,4,0,4,1,0.0,0.0,80.0,38,1
38.0,3,101192.0,10.0,4,7,1,4,1,0.0,0.0,40.0,38,0
77.0,8,152900.0,3.0,2,14,0,4,1,0.0,0.0,20.0,38,0
51.0,3,94081.0,9.0,4,2,1,4,1,0.0,0.0,40.0,38,1
24.0,3,329408.0,7.0,4,5,1,4,1,0.0,0.0,40.0,38,0
35.0,3,106028.0,9.0,0,4,1,4,1,0.0,0.0,65.0,38,0
35.0,8,164866.0,6.0,0,14,1,4,1,0.0,0.0,99.0,38,0
51.0,4,167793.0,13.0,2,3,0,4,1,15024.0,0.0,40.0,38,1
28.0,3,138692.0,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1
37.0,3,173968.0,9.0,2,13,0,4,1,0.0,0.0,40.0,38,0
43.0,3,228320.0,9.0,2,3,0,4,1,0.0,0.0,40.0,38,0
23.0,3,96585.0,9.0,4,5,1,4,1,0.0,0.0,30.0,38,0
42.0,3,156580.0,13.0,2,11,5,4,0,0.0,0.0,40.0,32,0
58.0,3,210673.0,10.0,2,0,5,4,0,0.0,0.0,40.0,38,1
52.0,1,137753.0,9.0,2,7,5,2,0,0.0,0.0,20.0,38,0
29.0,3,29865.0,9.0,0,11,1,0,0,0.0,0.0,50.0,38,0
27.0,3,196044.0,10.0,2,2,0,4,1,0.0,0.0,60.0,38,0
28.0,3,308995.0,10.0,4,0,3,2,0,0.0,0.0,40.0,22,0
59.0,3,159008.0,12.0,2,2,0,4,1,7298.0,0.0,20.0,38,1
28.0,3,362491.0,9.0,4,5,3,4,1,0.0,0.0,40.0,38,0
24.0,3,94395.0,10.0,4,2,1,4,1,0.0,0.0,40.0,38,0
20.0,3,320047.0,6.0,3,5,1,4,1,0.0,0.0,40.0,38,0
54.0,3,98535.0,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1
65.0,3,183170.0,9.0,0,7,1,4,1,0.0,0.0,25.0,38,0
18.0,8,331511.0,10.0,4,14,3,4,1,0.0,0.0,30.0,38,0
38.0,3,195686.0,10.0,2,2,0,4,1,0.0,0.0,40.0,38,1
29.0,3,178244.0,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
27.0,3,127833.0,9.0,4,0,3,2,0,0.0,0.0,40.0,38,0
36.0,3,269722.0,14.0,2,7,0,4,1,0.0,0.0,40.0,38,0
55.0,6,136819.0,9.0,2,10,0,4,1,0.0,0.0,40.0,38,0
22.0,3,205604.0,3.0,4,6,1,4,1,0.0,0.0,30.0,25,0
28.0,3,132078.0,13.0,4,9,1,4,0,0.0,0.0,40.0,38,0
20.0,3,234880.0,10.0,4,11,3,4,0,0.0,0.0,30.0,38,0
24.0,3,196816.0,13.0,2,9,0,4,1,3908.0,0.0,40.0,38,0
36.0,3,237943.0,14.0,2,3,0,4,1,15024.0,0.0,50.0,38,1
68.0,4,140852.0,9.0,2,11,0,4,1,0.0,0.0,40.0,38,0
49.0,5,105614.0,9.0,0,11,1,4,1,0.0,0.0,50.0,38,1
18.0,3,83492.0,4.0,4,6,3,4,1,0.0,0.0,40.0,38,0
50.0,5,225772.0,16.0,0,9,1,4,0,0.0,0.0,60.0,38,1
37.0,3,242713.0,8.0,5,8,4,2,0,0.0,0.0,40.0,38,0
60.0,3,355865.0,14.0,2,3,0,4,1,0.0,0.0,50.0,38,1
43.0,3,173316.0,10.0,2,2,0,4,1,0.0,0.0,40.0,38,0
43.0,4,35662.0,16.0,2,9,5,4,0,0.0,0.0,70.0,38,1
17.0,3,297246.0,7.0,4,8,3,4,0,0.0,0.0,9.0,38,0
43.0,3,108945.0,10.0,4,3,1,4,0,0.0,0.0,50.0,38,0
39.0,3,112158.0,10.0,2,11,0,4,1,0.0,0.0,26.0,41,0
21.0,5,57298.0,10.0,4,0,3,4,0,0.0,0.0,15.0,38,0
42.0,5,115323.0,16.0,4,9,1,4,1,0.0,0.0,7.0,41,0
48.0,5,164582.0,10.0,2,4,0,4,1,7298.0,0.0,60.0,38,1
56.0,3,295067.0,13.0,4,3,1,4,1,14084.0,0.0,45.0,38,1
21.0,3,177265.0,12.0,4,7,3,4,0,0.0,0.0,30.0,38,0
28.0,1,336543.0,12.0,2,10,0,1,1,0.0,0.0,40.0,16,1
39.0,5,52870.0,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
40.0,3,316820.0,4.0,2,11,0,4,1,4064.0,0.0,40.0,38,0
38.0,1,200153.0,12.0,4,9,1,4,1,0.0,0.0,40.0,38,0
59.0,3,453067.0,10.0,2,9,0,4,1,0.0,0.0,36.0,38,1
51.0,0,27166.0,9.0,2,12,0,4,1,0.0,0.0,40.0,38,0
19.0,3,299598.0,9.0,4,5,3,4,1,0.0,0.0,16.0,38,0
23.0,3,122048.0,9.0,4,6,1,4,0,0.0,0.0,40.0,38,0
31.0,3,345277.0,13.0,0,9,1,4,0,0.0,0.0,40.0,38,0
42.0,3,113147.0,12.0,2,9,0,2,1,0.0,0.0,40.0,38,0
43.0,3,34007.0,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
45.0,3,255014.0,10.0,2,2,0,4,1,0.0,0.0,55.0,38,1
34.0,3,152667.0,10.0,2,6,0,4,1,0.0,0.0,35.0,38,0
21.0,3,231053.0,9.0,4,6,3,4,1,0.0,0.0,30.0,38,0
34.0,3,103651.0,10.0,2,3,0,4,1,0.0,0.0,40.0,38,1
55.0,4,124137.0,10.0,2,11,0,4,1,0.0,0.0,40.0,38,1
30.0,3,198183.0,11.0,4,9,1,4,0,0.0,0.0,40.0,38,0
29.0,3,183627.0,9.0,2,6,0,4,1,3137.0,0.0,48.0,20,0
19.0,3,466458.0,10.0,4,0,3,4,0,0.0,0.0,20.0,38,0
45.0,5,114396.0,13.0,0,9,1,4,1,0.0,0.0,35.0,38,0
42.0,3,186376.0,13.0,2,7,0,1,1,0.0,0.0,72.0,29,1
32.0,3,290964.0,13.0,4,11,1,4,0,0.0,1590.0,40.0,38,0
90.0,5,282095.0,10.0,2,4,0,4,1,0.0,0.0,40.0,38,0
44.0,6,244974.0,13.0,2,10,0,4,1,0.0,0.0,44.0,38,1
34.0,5,114691.0,9.0,2,9,0,4,1,0.0,0.0,40.0,38,1
35.0,3,107160.0,8.0,5,7,1,4,0,0.0,0.0,30.0,38,0
39.0,5,142573.0,10.0,4,2,1,4,1,0.0,0.0,25.0,38,0
29.0,3,203833.0,13.0,4,9,1,2,1,0.0,0.0,40.0,38,0
24.0,3,47791.0,9.0,4,7,4,4,0,0.0,0.0,32.0,38,0
49.0,3,133729.0,10.0,2,7,0,4,1,0.0,0.0,17.0,38,0
